motor_id,rated_voltage_v,rated_power_w,frequency_hz,poles,rated_current_a,rated_torque_nm,efficiency,power_factor,efficiency_class,starting_torque_category,manufacturer,group_id,ist_in,mst_mn,mk_mn,eff_50,pf_50,eff_75,pf_75,rated_power_kw,rated_power_hp,output_frame,inertia_j_kgm2,max_locked_rotor_time_hot_s,max_locked_rotor_time_cold_s,weight_kg,noise_dba,rated_speed_rpm,eff_100,pf_100,source_file,source_page,missing_fields,parse_warnings
WEG_IE4_9p2kW_2P_400V_001,400,9200.000,50,2,16.60000,293.21883,0.92200,0.87000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,9.70000,2.90000,3.70000,0.90100,0.74000,0.91400,0.83000,9.200,12.500,132M/L,0.03390,16.000,35.000,84.700,63.000,2940.000,0.92200,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_37p0kW_2P_400V_002,400,37000.000,50,2,64.00000,1166.99135,0.94800,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,9.20000,2.80000,3.40000,0.92900,0.78000,0.94000,0.85000,37.000,50.000,225S/M,0.37570,28.000,62.000,412.000,74.000,2970.000,0.94800,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_45p0kW_2P_400V_003,400,45000.000,50,2,78.60000,1421.96425,0.95000,0.87000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,9.20000,3.20000,3.40000,0.93200,0.76000,0.94300,0.84000,45.000,60.000,250S/M,0.50380,32.000,70.000,484.000,74.000,2970.000,0.95000,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_55p0kW_2P_400V_004,400,55000.000,50,2,93.60000,1735.77705,0.95300,0.89000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.10000,3.20000,3.20000,0.93700,0.79000,0.94600,0.86000,55.000,75.000,250S/M,0.60680,35.000,77.000,530.000,74.000,2970.000,0.95300,0.89000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_75p0kW_2P_400V_005,400,75000.000,50,2,132.00000,2353.59600,0.95600,0.86000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.30000,2.50000,3.20000,0.93600,0.75000,0.94800,0.83000,75.000,100.000,280S/M,1.51090,36.000,79.000,670.000,77.000,2981.000,0.95600,0.86000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_90p0kW_2P_400V_006,400,90000.000,50,2,154.00000,2834.12185,0.95800,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.40000,2.30000,3.00000,0.94300,0.78000,0.95200,0.85000,90.000,125.000,280S/M,1.59980,32.000,70.000,710.000,77.000,2979.000,0.95800,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_110p0kW_2P_400V_007,400,110000.000,50,2,190.00000,3461.74745,0.96000,0.87000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,2.10000,2.90000,0.94000,0.76000,0.95500,0.84000,110.000,150.000,315S/M,2.34390,46.000,101.000,920.000,77.000,2980.000,0.96000,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_132p0kW_2P_400V_008,400,132000.000,50,2,225.00000,4148.21295,0.96200,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.30000,2.70000,3.30000,0.95100,0.79000,0.95900,0.85000,132.000,175.000,315S/M,2.55700,42.000,92.000,1020.000,77.000,2983.000,0.96200,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_150p0kW_2P_400V_009,400,150000.000,50,2,255.00000,4716.99865,0.96300,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,2.30000,2.90000,0.95200,0.78000,0.96000,0.85000,150.000,200.000,315S/M,3.05220,35.000,77.000,1030.000,77.000,2980.000,0.96300,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_160p0kW_2P_400V_010,400,160000.000,50,2,269.00000,5030.81145,0.96300,0.89000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.40000,2.80000,3.00000,0.95400,0.80000,0.96200,0.86000,160.000,220.000,315S/M,3.05220,36.000,79.000,1135.000,77.000,2983.000,0.96300,0.89000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_280p0kW_2P_400V_011,400,280000.000,50,2,465.00000,8786.75840,0.96500,0.90000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.40000,2.80000,2.80000,0.95600,0.86000,0.96200,0.89000,280.000,380.000,355M/L,6.00530,36.000,79.000,1817.000,80.000,2986.000,0.96500,0.90000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_300p0kW_2P_400V_012,400,300000.000,50,2,493.00000,9414.38400,0.96500,0.91000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.90000,2.60000,2.60000,0.95800,0.87000,0.96200,0.90000,300.000,400.000,355M/L,6.00530,30.000,66.000,1815.000,80.000,2985.000,0.96500,0.91000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_355p0kW_2P_400V_013,400,355000.000,50,2,590.00000,11140.35440,0.96500,0.90000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.80000,3.30000,2.90000,0.96500,0.86000,0.96500,0.90000,355.000,480.000,355A/B,7.72110,30.000,66.000,2240.000,83.000,2986.000,0.96500,0.90000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_30p0kW_4P_400V_014,400,30000.000,50,4,55.00000,1892.68345,0.94900,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.70000,2.70000,3.30000,0.94100,0.66000,0.94800,0.77000,30.000,40.000,225S/M,0.70780,30.000,66.000,405.000,63.000,1484.000,0.94900,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_37p0kW_4P_400V_015,400,37000.000,50,4,67.60000,2333.98270,0.95200,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.60000,2.70000,3.30000,0.94400,0.67000,0.95000,0.78000,37.000,50.000,225S/M,0.73220,26.000,57.000,413.000,63.000,1483.000,0.95200,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_45p0kW_4P_400V_016,400,45000.000,50,4,81.10000,2834.12185,0.95400,0.84000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,9.20000,2.90000,3.30000,0.94700,0.68000,0.95200,0.79000,45.000,60.000,250S/M,1.07570,22.000,48.000,491.000,64.000,1486.000,0.95400,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_55p0kW_4P_400V_017,400,55000.000,50,4,101.00000,3471.55410,0.95700,0.82000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.40000,3.10000,3.50000,0.94800,0.65000,0.95300,0.76000,55.000,75.000,250S/M,1.20460,18.000,40.000,520.000,64.000,1486.000,0.95700,0.82000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_75p0kW_4P_400V_018,400,75000.000,50,4,136.00000,4716.99865,0.96000,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.70000,2.60000,2.80000,0.95300,0.70000,0.95800,0.80000,75.000,100.000,280S/M,2.85400,34.000,75.000,735.000,69.000,1489.000,0.96000,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_90p0kW_4P_400V_019,400,90000.000,50,4,161.00000,5668.24370,0.96100,0.84000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,2.70000,2.90000,0.95500,0.71000,0.96000,0.80000,90.000,125.000,280S/M,2.85400,31.000,68.000,790.000,69.000,1489.000,0.96100,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_110p0kW_4P_400V_020,400,110000.000,50,4,199.00000,6913.68825,0.96300,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.00000,2.60000,2.80000,0.95400,0.69000,0.96000,0.79000,110.000,150.000,315S/M,2.87350,36.000,79.000,935.000,71.000,1491.000,0.96300,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_132p0kW_4P_400V_021,400,132000.000,50,4,238.00000,8296.42590,0.96400,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.30000,2.70000,2.90000,0.95400,0.68000,0.96100,0.78000,132.000,175.000,315S/M,3.20500,32.000,70.000,980.000,71.000,1491.000,0.96400,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_150p0kW_4P_400V_022,400,150000.000,50,4,270.00000,9424.19065,0.96500,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,3.00000,3.00000,0.95500,0.66000,0.96100,0.77000,150.000,200.000,315S/M,4.42070,39.000,86.000,1040.000,71.000,1491.000,0.96500,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_330p0kW_4P_400V_023,400,330000.000,50,4,573.00000,20741.06475,0.96700,0.86000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.20000,2.60000,2.60000,0.96400,0.76000,0.96700,0.83000,330.000,450.000,355A/B,13.93250,32.000,70.000,2330.000,76.000,1491.000,0.96700,0.86000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_355p0kW_4P_400V_024,400,355000.000,50,4,616.00000,22290.51545,0.96700,0.86000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,2.60000,2.10000,0.96400,0.75000,0.96700,0.83000,355.000,480.000,355A/B,14.64700,27.000,59.000,2405.000,76.000,1492.000,0.96700,0.86000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,30,,
WEG_IE4_22p0kW_6P_400V_025,400,22000.000,50,6,42.90000,2088.81645,0.93700,0.79000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.80000,2.80000,3.50000,0.93500,0.59000,0.93700,0.72000,22.000,30.000,225S/M,0.81690,27.000,59.000,367.000,63.000,989.000,0.93700,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_30p0kW_6P_400V_026,400,30000.000,50,6,56.70000,2843.92850,0.94200,0.81000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.30000,2.60000,3.20000,0.94100,0.63000,0.94200,0.75000,30.000,40.000,225S/M,1.02110,26.000,57.000,406.000,63.000,988.000,0.94200,0.81000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_37p0kW_6P_400V_027,400,37000.000,50,6,66.50000,3520.58735,0.94500,0.85000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.50000,2.20000,2.60000,0.94500,0.72000,0.94500,0.81000,37.000,50.000,250S/M,1.65380,35.000,77.000,510.000,64.000,986.000,0.94500,0.85000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_45p0kW_6P_400V_028,400,45000.000,50,6,84.60000,4265.89275,0.94800,0.81000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.60000,2.20000,2.80000,0.94300,0.65000,0.94800,0.76000,45.000,60.000,280S/M,2.47090,35.000,77.000,625.000,65.000,989.000,0.94800,0.81000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_55p0kW_6P_400V_029,400,55000.000,50,6,103.00000,5207.33115,0.95100,0.81000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.60000,2.30000,2.70000,0.94700,0.65000,0.95100,0.76000,55.000,75.000,280S/M,3.24960,27.000,59.000,705.000,65.000,990.000,0.95100,0.81000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_75p0kW_6P_400V_030,400,75000.000,50,6,142.00000,7080.40130,0.95400,0.80000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.30000,2.50000,2.80000,0.94000,0.61000,0.95000,0.73000,75.000,100.000,315S/M,5.08380,38.000,84.000,905.000,67.000,993.000,0.95400,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_90p0kW_6P_400V_031,400,90000.000,50,6,170.00000,8502.36555,0.95600,0.80000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.00000,2.40000,2.70000,0.94800,0.61000,0.95300,0.73000,90.000,125.000,315S/M,5.60560,35.000,77.000,950.000,67.000,992.000,0.95600,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_300p0kW_6P_400V_032,400,300000.000,50,6,553.00000,28311.79855,0.96600,0.81000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.20000,1.80000,2.00000,0.95500,0.67000,0.96200,0.77000,300.000,400.000,355A/B,18.91500,50.000,110.000,2420.000,73.000,993.000,0.96600,0.81000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_315p0kW_6P_400V_033,400,315000.000,50,6,596.00000,29694.53620,0.96600,0.79000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.90000,2.10000,2.20000,0.95200,0.63000,0.96100,0.74000,315.000,430.000,355A/B,19.60700,46.000,101.000,2475.000,73.000,994.000,0.96600,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_18p5kW_8P_400V_034,400,18500.000,50,8,37.30000,2353.59600,0.91700,0.78000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.00000,2.10000,2.50000,0.91100,0.61000,0.91700,0.73000,18.500,25.000,225S/M,0.65470,23.000,51.000,336.000,56.000,737.000,0.91700,0.78000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_22p0kW_8P_400V_035,400,22000.000,50,8,46.00000,2794.89525,0.92100,0.75000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.20000,2.30000,2.80000,0.90800,0.55000,0.91900,0.68000,22.000,30.000,225S/M,0.72140,18.000,40.000,349.000,56.000,737.000,0.92100,0.75000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_30p0kW_8P_400V_036,400,30000.000,50,8,58.40000,3834.40015,0.92700,0.80000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,8.40000,2.10000,3.10000,0.92600,0.62000,0.92700,0.74000,30.000,40.000,250S/M,1.19950,18.000,40.000,440.000,56.000,734.000,0.92700,0.80000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_37p0kW_8P_400V_037,400,37000.000,50,8,77.50000,4677.77205,0.93100,0.74000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.00000,1.90000,2.30000,0.92600,0.57000,0.93100,0.69000,37.000,50.000,280S/M,2.25660,37.000,81.000,595.000,59.000,741.000,0.93100,0.74000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_45p0kW_8P_400V_038,400,45000.000,50,8,96.60000,5678.05035,0.93400,0.72000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.60000,2.00000,2.50000,0.92500,0.53000,0.93300,0.65000,45.000,60.000,280S/M,2.70790,30.000,66.000,642.000,59.000,742.000,0.93400,0.72000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_55p0kW_8P_400V_039,400,55000.000,50,8,109.00000,6943.10820,0.93700,0.78000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.20000,1.70000,2.10000,0.93700,0.63000,0.93700,0.73000,55.000,75.000,315S/M,4.02710,42.000,92.000,859.000,62.000,742.000,0.93700,0.78000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_75p0kW_8P_400V_040,400,75000.000,50,8,147.00000,9473.22390,0.94200,0.78000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,6.70000,1.90000,2.30000,0.94200,0.62000,0.94200,0.73000,75.000,100.000,315S/M,5.49150,32.000,70.000,974.000,62.000,742.000,0.94200,0.78000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_250p0kW_8P_400V_041,400,250000.000,50,8,498.00000,31489.15315,0.95400,0.76000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.50000,2.00000,2.60000,0.94400,0.58000,0.95400,0.70000,250.000,340.000,355A/B,21.66840,25.000,55.000,2187.000,70.000,744.000,0.95400,0.76000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_260p0kW_8P_400V_042,400,260000.000,50,8,511.00000,32744.40435,0.95400,0.77000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.30000,1.90000,2.50000,0.94500,0.59000,0.95400,0.71000,260.000,350.000,355A/B,21.66840,26.000,57.000,2192.000,70.000,744.000,0.95400,0.77000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_280p0kW_8P_400V_043,400,280000.000,50,8,536.00000,35264.71340,0.95400,0.79000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_50HZ,7.40000,1.80000,2.40000,0.94700,0.63000,0.95400,0.74000,280.000,380.000,355A/B,25.11520,28.000,62.000,2388.000,70.000,744.000,0.95400,0.79000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,31,,
WEG_IE4_45p0kW_2P_400V_044,400,45000.000,60,2,79.00000,1176.79800,0.94500,0.87000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.30000,2.80000,3.30000,0.92500,0.76000,0.93800,0.84000,45.000,60.000,225S/M,0.29910,42.000,19.000,370.000,79.000,3570.000,0.94500,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_55p0kW_2P_400V_045,400,55000.000,60,2,95.50000,1441.57755,0.94500,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.30000,2.90000,3.30000,0.93200,0.77000,0.94200,0.85000,55.000,75.000,225S/M,0.36270,35.000,16.000,405.000,79.000,3570.000,0.94500,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_75p0kW_2P_400V_046,400,75000.000,60,2,130.00000,1961.33000,0.95000,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.40000,2.00000,2.50000,0.93600,0.81000,0.94700,0.87000,75.000,100.000,280S/M,0.97760,84.000,38.000,647.000,81.000,3575.000,0.95000,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_90p0kW_2P_400V_047,400,90000.000,60,2,153.00000,2363.40265,0.95400,0.89000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.50000,1.90000,2.30000,0.94100,0.83000,0.95000,0.88000,90.000,125.000,280S/M,1.06650,62.000,28.000,671.000,81.000,3570.000,0.95400,0.89000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_110p0kW_2P_400V_048,400,110000.000,60,2,187.00000,2883.15510,0.95400,0.89000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.50000,2.20000,2.60000,0.94400,0.83000,0.95200,0.88000,110.000,150.000,280S/M,1.16210,53.000,24.000,694.000,81.000,3575.000,0.95400,0.89000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_132p0kW_2P_400V_049,400,132000.000,60,2,226.00000,3461.74745,0.95800,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.40000,2.00000,2.70000,0.94900,0.81000,0.95800,0.86000,132.000,175.000,315S/M,1.81410,70.000,32.000,921.000,81.000,3577.000,0.95800,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_150p0kW_2P_400V_050,400,150000.000,60,2,251.00000,3932.46665,0.95800,0.90000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.60000,1.90000,2.40000,0.95600,0.85000,0.95800,0.89000,150.000,200.000,315S/M,2.33140,66.000,30.000,1025.000,81.000,3575.000,0.95800,0.90000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_185p0kW_2P_400V_051,400,185000.000,60,2,308.00000,4844.48510,0.96200,0.90000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.70000,2.60000,2.80000,0.96000,0.83000,0.96200,0.88000,185.000,250.000,315S/M,2.97780,64.000,29.000,1151.000,81.000,3579.000,0.96200,0.90000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_300p0kW_2P_400V_052,400,300000.000,60,2,495.00000,7845.32000,0.96200,0.91000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.80000,2.70000,2.00000,0.95500,0.87000,0.96200,0.90000,300.000,400.000,355M/L,6.00530,88.000,40.000,1817.000,84.000,3585.000,0.96200,0.91000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_330p0kW_2P_400V_053,400,330000.000,60,2,545.00000,8629.85200,0.96200,0.91000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.80000,2.50000,1.60000,0.95700,0.88000,0.96200,0.91000,330.000,450.000,355M/L,6.00530,64.000,29.000,1817.000,84.000,3583.000,0.96200,0.91000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_370p0kW_2P_400V_054,400,370000.000,60,2,630.00000,9659.55025,0.96200,0.88000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.50000,3.30000,3.60000,0.95800,0.81000,0.96200,0.86000,370.000,500.000,355M/L,6.00530,53.000,24.000,1819.000,84.000,3588.000,0.96200,0.88000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_9p2kW_4P_400V_055,400,9200.000,60,4,17.50000,488.37117,0.92400,0.82000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,10.60000,2.70000,3.90000,0.91100,0.63000,0.92100,0.75000,9.200,12.500,132M/L,0.06570,20.000,9.000,78.000,58.000,1765.000,0.92400,0.82000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_37p0kW_4P_400V_056,400,37000.000,60,4,67.40000,1941.71670,0.95400,0.83000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.90000,3.20000,3.50000,0.94100,0.67000,0.95000,0.78000,37.000,50.000,225S/M,0.63890,51.000,23.000,385.000,67.000,1785.000,0.95400,0.83000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_45p0kW_4P_400V_057,400,45000.000,60,4,83.10000,2363.40265,0.95400,0.82000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.20000,3.20000,3.40000,0.94200,0.66000,0.95000,0.77000,45.000,60.000,225S/M,0.63670,37.000,17.000,385.000,67.000,1783.000,0.95400,0.82000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_55p0kW_4P_400V_058,400,55000.000,60,4,101.00000,2883.15510,0.95800,0.82000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,9.70000,3.40000,3.50000,0.94500,0.65000,0.95300,0.77000,55.000,75.000,250S/M,1.00850,37.000,17.000,475.000,68.000,1786.000,0.95800,0.82000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_75p0kW_4P_400V_059,400,75000.000,60,4,134.00000,3932.46665,0.96200,0.84000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.10000,2.10000,2.50000,0.95300,0.73000,0.95900,0.81000,75.000,100.000,280S/M,2.39120,106.000,48.000,745.000,73.000,1787.000,0.96200,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_90p0kW_4P_400V_060,400,90000.000,60,4,158.00000,4716.99865,0.96200,0.85000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.20000,2.20000,2.40000,0.95600,0.77000,0.96000,0.83000,90.000,125.000,280S/M,2.79090,90.000,41.000,804.000,73.000,1787.000,0.96200,0.85000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_110p0kW_4P_400V_061,400,110000.000,60,4,197.00000,5776.11685,0.96200,0.84000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.10000,2.20000,2.40000,0.95600,0.72000,0.96000,0.81000,110.000,150.000,280S/M,2.53270,53.000,24.000,768.000,73.000,1785.000,0.96200,0.84000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_132p0kW_4P_400V_062,400,132000.000,60,4,232.00000,6913.68825,0.96500,0.85000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.20000,2.30000,2.40000,0.95800,0.74000,0.96300,0.82000,132.000,175.000,315S/M,2.87350,64.000,29.000,939.000,75.000,1789.000,0.96500,0.85000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_150p0kW_4P_400V_063,400,150000.000,60,4,264.00000,7855.12665,0.96500,0.85000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.20000,2.50000,2.40000,0.95900,0.73000,0.96400,0.82000,150.000,200.000,315S/M,3.08730,51.000,23.000,967.000,75.000,1789.000,0.96500,0.85000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_160p0kW_4P_400V_064,400,160000.000,60,4,278.00000,8384.68575,0.96500,0.86000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.30000,2.60000,2.60000,0.96300,0.74000,0.96500,0.84000,160.000,220.000,315S/M,3.74890,51.000,23.000,1052.000,75.000,1789.000,0.96500,0.86000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
WEG_IE4_185p0kW_4P_400V_065,400,185000.000,60,4,318.00000,9688.97020,0.96500,0.87000,IE4,Normal torque (IEC design N),WEG,WEG_IE4_60HZ,8.40000,2.70000,2.50000,0.96200,0.78000,0.96500,0.85000,185.000,250.000,315S/M,4.21910,48.000,22.000,1108.000,75.000,1789.000,0.96500,0.87000,WEG-w22-three-phase-induction-motors-european-market-50025712-brochure-english-web.md,32,,
